period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city_x,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode,city_y,county
12/1/2018,2/28/2019,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,615000.0,-0.100289224,0.171428571,459990.0,-0.108546512,-0.361692385,152.7774255,0.06340194,0.199453647,162.9333333,-0.031246471,-0.123621238,23,0.095238095,1.090909091,22.0,0.1,1.0,41.0,0.576923077,0.64,103.0,0.197674419,0.303797468,,,,176.5,10.0,-128.5,0.960266392,-0.011601946,-0.00905924,0.130434783,-0.01242236,0.130434783,,,,0.0,0.0,-0.090909091,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
6/1/2018,8/31/2018,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,446824.0,0.156191294,0.295142029,440848.0,0.0,0.137965927,176.9724928,0.002478601,0.054895284,186.5417811,-0.005111433,0.12543461,16,0.0,0.0,16.0,0.0,0.0,15.0,0.363636364,-0.0625,32.0,-0.058823529,-0.157894737,,,,169.0,47.0,51.0,0.99143632,-0.000762195,0.008087547,0.0625,-0.0625,0.0625,,,,0.0,0.0,-0.0625,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
9/1/2015,11/30/2015,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Townhouse,13,252750.0,0.064210526,-0.000988142,247450.0,-0.009803922,0.022731969,135.5357215,0.008435506,0.005411598,138.6872556,0.007216782,0.015695034,22,-0.043478261,-0.153846154,22.0,-0.043478261,-0.153846154,22.0,-0.214285714,0.375,48.0,-0.058823529,-0.2,,,,138.0,-23.0,0.5,0.978576023,-0.007589502,-0.010588406,0.045454545,-0.128458498,-0.185314685,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2014,10/31/2014,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,Multi-Family (2-4 Unit),4,116750.0,,,,,,41.48809524,,,,,,2,,,2.0,,,,,,,,,,,,226.5,,,0.88401406,,,0.0,,,,,,0.0,,,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
11/1/2019,1/31/2020,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,435240.0,0.072019704,-0.029558726,469950.0,-0.031030928,-0.078565546,158.4507042,-0.051193388,0.017373107,183.3171769,0.015236984,0.099511822,33,-0.195121951,0.064516129,33.0,-0.195121951,0.064516129,24.0,-0.225806452,-0.428571429,71.0,-0.144578313,-0.317307692,,,,107.0,7.0,-35.0,0.985836564,0.002220891,-0.007178972,0.181818182,-0.062084257,-0.173020528,,,,0.03030303,0.005912786,0.03030303,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
11/1/2020,1/31/2021,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,All Residential,-1,427000.0,0.0,-0.484484741,332825.0,-0.205668258,-0.794969807,166.2654666,-0.082963134,-0.235878919,206.6321682,-0.066398295,-0.362861036,8,0.0,1.0,8.0,0.0,1.0,6.0,-0.142857143,0.5,9.0,-0.1,-0.1,,,,74.5,16.0,-42.0,0.962156508,-0.002525253,0.025348445,0.125,0.0,0.125,,,,0.0,0.0,-0.25,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
9/1/2020,11/30/2020,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Single Family Residential,6,498500.0,0.027835052,0.172941176,619500.0,0.078422839,0.191346154,192.636366,0.014137871,0.071058195,221.9641187,0.057418503,0.152593909,86,-0.033707865,0.323076923,86.0,-0.033707865,0.34375,82.0,-0.163265306,0.188405797,128.0,-0.129251701,-0.129251701,,,,69.5,-3.5,-21.5,0.984930361,-0.007188303,0.010519675,0.244186047,0.019466945,0.136493739,,,,0.023255814,0.000783904,0.023255814,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
9/1/2021,11/30/2021,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,190250.0,-0.115116279,0.312068966,189900.0,0.027041644,0.36618705,187.0127857,-0.015139767,0.070014547,188.5014138,-0.000705019,0.117045415,16,-0.157894737,-0.2,16.0,-0.157894737,-0.2,11.0,-0.083333333,-0.421052632,13.0,0.0,-0.48,,,,52.5,-9.5,-19.5,0.982650508,-0.015000609,0.001150208,0.1875,-0.075657895,0.0375,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
1/1/2017,3/31/2017,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,All Residential,-1,175000.0,-0.319066148,,499400.0,-0.511565358,,153.3457249,0.253637812,,179.6647572,-0.030393353,,5,0.0,,5.0,0.0,,2.0,0.0,,3.0,-0.25,,,,,258.0,62.0,,0.954098233,0.013992471,,0.2,0.2,,,,,0.0,0.0,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
3/1/2012,5/31/2012,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,127900.0,-0.135810811,-0.163677856,129900.0,0.0,-0.224014337,109.7854077,-0.170719667,-0.171839036,112.6271186,0.0,-0.188715814,7,0.4,2.5,7.0,0.4,2.5,21.0,0.105263158,4.25,20.0,0.0,-0.090909091,,,,71.0,-474.0,-594.0,0.952868854,0.020110808,0.033081043,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
6/1/2017,8/31/2017,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,180000.0,0.065088757,-0.032258065,168000.0,-0.00591716,-0.428571429,152.2963447,-0.002736141,0.015750404,147.3644589,-0.049008025,-0.454881355,16,0.066666667,1.285714286,16.0,0.066666667,1.285714286,8.0,-0.466666667,-0.5,14.0,-0.263157895,-0.621621622,,,,74.5,-14.0,-25.5,1.000901163,0.016195284,0.027184175,0.25,0.05,0.25,,,,0.0,-0.066666667,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
1/1/2022,3/31/2022,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,323400.0,0.018582677,-0.027368421,360000.0,0.0,0.237964237,180.6068723,-0.007889785,0.053779512,208.0344984,0.0,0.121969836,28,0.076923077,-0.333333333,36.0,0.24137931,-0.142857143,37.0,0.057142857,-0.075,4.0,0.0,-0.875,,,,12.0,-26.0,-75.5,1.026573953,0.001861074,0.028554781,0.464285714,-0.074175824,0.202380952,,,,0.777777778,0.260536398,0.777777778,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
9/1/2014,11/30/2014,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,106600.0,-0.014787431,-0.096227215,109900.0,-0.060683761,0.022325581,119.6853645,0.01602467,-0.032957706,114.5966709,-0.040289642,-0.058103103,16,0.454545455,0.142857143,15.0,0.363636364,0.153846154,16.0,-0.304347826,-0.238095238,53.0,-0.070175439,0.358974359,,,,126.5,11.5,-1.0,0.941785645,0.016732405,-0.00925396,0.0,0.0,-0.214285714,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
8/1/2016,10/31/2016,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,All Residential,-1,270000.0,-0.098497496,-0.12195122,332325.0,-0.020989837,0.108119373,145.1905167,-0.007760187,0.003724967,160.138015,0.006390371,0.143079894,144,-0.191011236,0.252173913,144.0,-0.186440678,0.252173913,126.0,-0.030769231,-0.236363636,225.0,-0.025974026,-0.204946996,,,,101.0,0.0,-6.0,0.972139522,-0.005753601,-0.000362651,0.159722222,-0.031289014,0.020591787,,,,0.006944444,-0.010004708,-0.01044686,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
3/1/2020,5/31/2020,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,444000.0,-0.129411765,-0.01878453,455000.0,-0.030780701,-0.132998093,157.0121951,0.067956762,-0.024788378,174.0627391,-0.046920579,0.060969331,19,0.727272727,-0.05,18.0,0.8,-0.1,25.0,-0.107142857,-0.324324324,38.0,-0.136363636,-0.309090909,,,,145.0,0.0,-32.0,0.959995658,0.01350685,-0.011414946,0.105263158,0.014354067,-0.044736842,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
9/1/2014,11/30/2014,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,552000.0,0.196099675,-0.051546392,574500.0,0.008071592,-0.023125319,173.1354696,0.083206528,-0.021604017,175.116658,-0.04465259,-0.010755261,14,0.076923077,-0.5,14.0,0.076923077,-0.5,24.0,-0.314285714,0.2,83.0,-0.056818182,0.077922078,,,,135.0,-11.0,-28.5,0.957534055,-0.002141351,0.021385568,0.071428571,-0.005494505,-0.071428571,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
3/1/2024,5/31/2024,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,All Residential,-1,1012500.0,-0.012195122,1.382352941,579000.0,-0.261950287,-0.322727804,255.4065554,-0.102962342,-0.065775211,228.7917738,-0.099132391,-0.301128474,4,0.333333333,1.0,5.0,0.0,1.5,5.0,-0.166666667,-0.5,2.0,0.0,-0.75,,,,10.0,1.0,-5.0,1.021480432,0.001386865,0.034109691,0.5,0.166666667,0.5,,,,0.6,0.0,0.1,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
11/1/2018,1/31/2019,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Single Family Residential,6,448497.0,0.030777593,0.093895122,510020.0,0.176828917,0.174606465,155.7449309,-0.01052095,0.029225621,166.7259716,0.014568535,0.096554654,31,-0.184210526,-0.41509434,31.0,-0.162162162,-0.403846154,42.0,-0.023255814,-0.106382979,104.0,0.072164948,-0.133333333,,,,142.0,17.5,5.0,0.993015536,0.002790098,0.007736643,0.35483871,-0.013582343,0.052951917,,,,0.0,0.0,-0.019230769,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
8/1/2014,10/31/2014,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,461500.0,0.041173153,-0.207044674,569900.0,0.025,-0.101812451,159.8360656,0.032021102,-0.074113964,183.3015469,0.016974615,-0.017527132,13,-0.1875,-0.5,13.0,-0.1875,-0.5,35.0,0.060606061,0.206896552,88.0,-0.022222222,0.060240964,,,,146.0,13.5,3.0,0.959675406,0.022692492,0.007179823,0.076923077,0.014423077,-0.038461538,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
10/1/2020,12/31/2020,90,zip code,2,9056,f,Zip Code: 22936,,Virginia,VA,Single Family Residential,6,495000.0,0.059957173,0.042105263,789900.0,0.345770509,0.903602844,177.8017241,0.103536603,0.074296733,208.8842975,0.047043472,0.10716497,23,0.095238095,0.533333333,23.0,0.095238095,0.533333333,11.0,-0.45,-0.3125,16.0,-0.304347826,-0.529411765,,,,99.0,-13.0,-36.0,0.975136419,-0.008893912,0.010745429,0.173913043,-0.064182195,0.107246377,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22936,Earlysville,Albemarle
9/1/2024,11/30/2024,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,Single Family Residential,6,137500.0,0.0,-0.671837709,1274000.0,0.0,,89.08193455,0.0,-0.602001476,376.0330579,0.0,,2,0.0,1.0,1.0,,,1.0,0.0,,,,,,,,8.5,0.0,-18.5,0.806820164,0.0,-0.193179836,0.0,0.0,0.0,,,,0.0,,,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
10/1/2017,12/31/2017,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,Single Family Residential,6,207400.0,-0.135473114,0.110278373,224900.0,0.011241007,0.410915935,114.6666667,-0.023525837,0.12869182,122.2067039,0.021793662,0.235049159,23,0.210526316,0.095238095,21.0,0.166666667,0.105263158,15.0,-0.25,-0.166666667,42.0,-0.222222222,-0.288135593,,,,129.0,7.5,38.0,0.971896546,0.003706212,0.013395384,0.260869565,0.102974828,0.213250518,,,,0.047619048,0.047619048,0.047619048,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
10/1/2014,12/31/2014,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Single Family Residential,6,437164.0,0.057228537,-0.108738022,465000.0,0.081395349,0.015909359,166.4753157,0.081436989,0.003791815,171.7479675,0.050331084,0.14468211,31,-0.184210526,-0.060606061,31.0,-0.184210526,-0.060606061,35.0,0.09375,0.666666667,91.0,-0.021505376,0.1375,,,,200.0,30.5,-11.0,0.963560901,-0.006453366,-0.023108506,0.225806452,0.015280136,-0.259042033,,,,0.0,0.0,-0.03030303,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
4/1/2017,6/30/2017,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,446000.0,0.037673842,0.115,439000.0,-0.016797312,-0.17925516,176.36821,0.002472368,0.025648975,167.963837,-0.034244059,-0.043806344,85,0.370967742,0.103896104,83.0,0.360655738,0.077922078,77.0,-0.23,-0.237623762,147.0,-0.125,-0.057692308,,,,128.0,-19.0,43.0,0.982004688,-0.003312602,-0.006326959,0.247058824,-0.011005693,0.078227655,,,,0.012048193,-0.00434525,0.012048193,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
1/1/2024,3/31/2024,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,Townhouse,13,502405.0,0.161630058,-0.13549858,495000.0,-0.002630436,0.049840933,232.2916044,0.067194046,-0.031085908,224.0248963,0.009526146,-0.024889484,24,-0.294117647,1.181818182,43.0,0.34375,0.303030303,67.0,0.522727273,0.558139535,29.0,0.208333333,0.526315789,,,,27.5,-17.0,-6.5,0.988313536,-0.002427461,-0.015832779,0.125,0.007352941,-0.238636364,,,,0.441860465,0.129360465,-0.10359408,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
5/1/2018,7/31/2018,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,185000.0,-0.070351759,0.094674556,173437.5,-0.031075419,0.026257396,156.8724989,0.002648659,0.02722934,168.9679849,-0.003088889,0.090406729,16,0.333333333,0.066666667,16.0,0.333333333,0.066666667,16.0,0.066666667,0.066666667,9.0,-0.307692308,-0.526315789,,,,55.0,-3.0,-33.5,0.978863871,-0.016504959,-0.005842008,0.1875,-0.145833333,-0.0125,,,,0.0625,-0.020833333,-0.004166667,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
3/1/2012,5/31/2012,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Townhouse,13,200000.0,-0.057737156,0.096190737,197500.0,0.012820513,-0.012253063,119.1944102,-0.007296056,-0.041329401,126.8064182,0.018764921,0.021046928,27,0.125,0.038461538,27.0,0.125,0.038461538,55.0,0.078431373,-0.06779661,88.0,0.047619048,-0.169811321,,,,173.0,0.5,9.5,0.965397387,-0.016836433,0.0237957,0.148148148,-0.143518519,0.148148148,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
7/1/2014,9/30/2014,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,108350.0,-0.309872611,-0.015,118000.0,0.002548853,-0.055244195,124.1667985,-0.050954406,0.079832608,123.5955056,0.000454752,-0.008847636,14,0.555555556,-0.263157895,13.0,0.625,-0.315789474,31.0,-0.225,1.384615385,57.0,-0.05,0.628571429,,,,113.5,-38.5,-30.5,0.951650887,-0.015455919,-0.003800608,0.142857143,-0.079365079,0.090225564,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
12/1/2014,2/28/2015,90,zip code,2,9071,f,Zip Code: 22959,,Virginia,VA,All Residential,-1,502500.0,0.125419933,1.194323144,525000.0,0.409395973,0.61588181,137.5589379,0.013146987,0.202426475,69.90622336,-0.655403376,-0.496495369,2,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,17.0,0.214285714,1.428571429,,,,525.5,179.5,437.5,0.908077155,-0.030859271,-0.097177082,0.0,0.0,-0.5,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22959,Alberene,Albemarle
6/1/2015,8/31/2015,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Single Family Residential,6,535000.0,-0.046661042,0.156756757,649499.5,0.008539596,0.087947973,150.5209084,-0.129250745,0.042152035,176.8704762,0.08213769,0.082457662,25,0.041666667,0.041666667,25.0,0.041666667,0.041666667,22.0,-0.083333333,-0.541666667,69.0,-0.08,-0.28125,,,,182.0,-34.5,49.5,0.969604141,0.000811744,0.015725575,0.12,-0.005,-0.005,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
8/1/2024,10/31/2024,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,Townhouse,13,411500.0,0.001825928,-0.248401826,409000.0,0.025062657,-0.394074074,197.6464938,0.013456309,-0.002919908,231.5728381,0.0,0.101257497,1,-0.5,-0.5,,,,3.0,2.0,2.0,3.0,2.0,,,,,7.0,-4.5,-4.5,0.982100239,-0.008949881,-0.012017408,0.0,0.0,0.0,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
5/1/2018,7/31/2018,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,All Residential,-1,261700.0,-0.030201964,0.780272109,,,,157.2716346,0.196460893,0.251205024,,,,1,-0.5,-0.5,1.0,-0.5,-0.5,,,,,,,,,,133.0,19.5,-308.0,1.006925741,0.00685694,0.021104223,1.0,0.5,1.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
9/1/2021,11/30/2021,90,zip code,2,9054,f,Zip Code: 22932,,Virginia,VA,All Residential,-1,500000.0,0.012145749,0.045616046,644150.5,0.030805729,0.386689385,211.6,0.057348923,0.105857196,235.5457924,0.007778201,0.214753125,57,-0.373626374,-0.435643564,56.0,-0.384615385,-0.445544554,56.0,-0.232876712,-0.544715447,101.0,-0.144067797,-0.557017544,,,,84.0,-6.0,-31.0,1.001626555,-0.006025299,0.007209769,0.315789474,-0.035858878,0.137571652,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22932,Yancey mills,Albemarle
1/1/2013,3/31/2013,90,zip code,2,9841,f,Zip Code: 24590,,Virginia,VA,Single Family Residential,6,169900.0,-0.029142857,1.831666667,172450.0,0.015008829,0.045151515,95.70670628,0.152685427,0.704960706,104.3859649,-0.052709317,-0.164912281,13,1.166666667,0.181818182,13.0,1.166666667,0.181818182,28.0,0.647058824,-0.034482759,68.0,0.0625,0.079365079,,,,155.0,3.5,50.0,0.94057889,0.030173475,0.032288504,0.153846154,0.153846154,0.062937063,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,24590,Scottsville,Albemarle
7/1/2020,9/30/2020,90,zip code,2,9064,f,Zip Code: 22946,,Virginia,VA,All Residential,-1,180000.0,-0.344262295,-0.009628611,,,,185.9504132,-0.2784435,0.018218118,,,,1,-0.5,-0.5,1.0,-0.5,-0.5,,,,1.0,0.0,-0.5,,,,73.0,14.5,-55.0,1.0,0.013192612,0.028510315,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22946,Keene,Albemarle
12/1/2016,2/28/2017,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,Condo/Co-op,3,150000.0,-0.032258065,-0.025974026,203400.0,-0.193497224,0.360535117,140.0581314,0.066249,0.094967903,172.3205596,-0.395395233,0.362942699,4,-0.2,1.0,4.0,-0.2,1.0,6.0,-0.5,0.0,28.0,0.0,2.5,,,,143.5,-60.5,41.5,0.940286278,-0.011636149,-0.008218263,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
3/1/2012,5/31/2012,90,zip code,2,9055,f,Zip Code: 22935,,Virginia,VA,Single Family Residential,6,269000.0,,-0.016273542,329000.0,,0.316,201.3473054,,0.317463733,142.4242424,,-0.43030303,1,,-0.75,1.0,,-0.75,5.0,,4.0,8.0,,1.0,,,,,,,1.0,,0.087534252,0.0,,-0.5,,,,0.0,,-0.25,"Charlottesville, VA",16820,2/10/2025 14:21,22935,Boonesville,Albemarle
3/1/2017,5/31/2017,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Single Family Residential,6,422950.0,-0.065303867,0.142182015,450000.0,-0.036392253,0.075268817,163.512514,-0.031177217,0.10015016,169.6773629,-0.011981481,0.003963748,92,0.642857143,0.022222222,91.0,0.654545455,0.011111111,185.0,0.088235294,0.114457831,219.0,0.023364486,0.057971014,,,,74.0,-0.5,-12.0,0.982818414,0.00587152,0.007336272,0.173913043,-0.022515528,0.018357488,,,,0.032967033,-0.03976024,0.010744811,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
4/1/2016,6/30/2016,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,105000.0,0.105263158,-0.192307692,119000.0,0.026083208,0.012981485,116.1464468,0.113507226,0.017140481,125.3671562,0.004433811,0.019735624,28,-0.034482759,0.12,28.0,-0.034482759,0.166666667,27.0,-0.15625,0.6875,36.0,-0.052631579,0.028571429,,,,128.0,-22.0,34.0,0.937348142,0.005553594,-0.022900416,0.142857143,0.039408867,0.062857143,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
11/1/2012,1/31/2013,90,zip code,2,9065,f,Zip Code: 22947,,Virginia,VA,All Residential,-1,419575.0,-0.034516482,-0.148935091,720000.0,0.014084507,0.371428571,126.6026416,0.0,-0.185804345,159.5201633,-0.083806716,0.081859365,14,-0.222222222,0.272727273,14.0,-0.176470588,0.272727273,21.0,0.235294118,-0.086956522,61.0,0.173076923,-0.14084507,,,,217.0,-0.5,0.0,0.946770482,-0.016309951,0.01826943,0.142857143,-0.023809524,0.051948052,,,,0.0,0.0,-0.090909091,"Charlottesville, VA",16820,2/10/2025 14:21,22947,Boyd tavern,Albemarle
10/1/2021,12/31/2021,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Condo/Co-op,3,174450.0,-0.08304862,0.224210526,182450.0,-0.039231174,0.258275862,183.9484344,-0.016385785,0.07638576,186.2631667,-0.011873901,0.098512692,12,-0.25,-0.428571429,12.0,-0.25,-0.428571429,10.0,-0.090909091,-0.411764706,10.0,-0.230769231,-0.5,,,,59.5,7.0,-14.5,0.981205707,-0.001444802,0.003469845,0.25,0.0625,0.154761905,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
9/1/2014,11/30/2014,90,zip code,2,9048,f,Zip Code: 22911,,Virginia,VA,All Residential,-1,309389.5,-0.079197917,0.124531354,336950.0,-0.014622021,0.123391345,142.1215103,-0.0316996,0.033516466,146.3655313,-0.011309078,0.007633966,72,-0.01369863,0.24137931,71.0,0.0,0.245614035,54.0,-0.289473684,-0.307692308,163.0,-0.132978723,-0.172588832,,,,145.0,0.0,-10.0,0.981883029,-0.00434301,-0.002248778,0.277777778,0.031202435,-0.101532567,,,,0.0,0.0,-0.01754386,"Charlottesville, VA",16820,2/10/2025 14:21,22911,Zcta 22911,Albemarle
1/1/2022,3/31/2022,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,Single Family Residential,6,355000.0,-0.046979866,,,,,238.5752688,0.147326801,,,,,1,-0.75,,,,,,,,,,,,,,22.0,-22.0,,1.0,0.005795587,,0.0,-0.25,,,,,,,,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
8/1/2012,10/31/2012,90,zip code,2,9057,f,Zip Code: 22937,,Virginia,VA,Single Family Residential,6,400000.0,0.0,0.70212766,197500.0,0.58,0.239721298,173.1601732,0.0,0.818550244,136.9307548,0.09681706,0.440335624,1,0.0,0.0,1.0,0.0,0.0,5.0,0.0,-0.166666667,13.0,0.0,-0.235294118,,,,433.0,0.0,-91.0,0.941397976,0.0,0.001021826,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22937,Esmont,Albemarle
3/1/2015,5/31/2015,90,zip code,2,9060,f,Zip Code: 22940,,Virginia,VA,Single Family Residential,6,150000.0,0.0,-0.825581395,714750.0,-0.046364243,-0.074757282,139.9253731,0.0,-0.563953488,218.1656278,-0.11358798,0.38978426,1,0.0,0.0,1.0,0.0,0.0,8.0,-0.111111111,0.333333333,12.0,0.0,0.5,,,,255.0,0.0,185.0,0.857142857,0.0,-0.125714286,0.0,0.0,0.0,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22940,Mission home,Albemarle
9/1/2018,11/30/2018,90,zip code,2,9062,f,Zip Code: 22943,,Virginia,VA,All Residential,-1,480000.0,1.134281903,-0.056650125,525000.0,2.283302064,-0.093264249,137.2997712,0.233194921,-0.245347122,150.1716247,-0.098406756,-0.267869161,3,2.0,0.5,2.0,1.0,0.0,1.0,0.0,-0.666666667,2.0,0.0,-0.666666667,,,,170.5,-16.5,-143.5,0.958368233,-0.088165038,-0.041631767,0.333333333,-0.666666667,0.333333333,,,,0.5,0.5,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22943,Greenwood,Albemarle
8/1/2019,10/31/2019,90,zip code,2,9038,f,Zip Code: 22901,,Virginia,VA,Multi-Family (2-4 Unit),4,240000.0,0.0,-0.076923077,297500.0,,0.214285714,91.46341463,0.0,-0.099437148,174.7943596,,0.528202115,1,0.0,-0.666666667,1.0,0.0,-0.666666667,1.0,,0.0,1.0,,,,,,183.0,0.0,127.0,1.0,0.0,0.056404198,0.0,0.0,-0.333333333,,,,0.0,0.0,0.0,"Charlottesville, VA",16820,2/10/2025 14:21,22901,Charlottesville,Albemarle
